,task_name,x_cont,x_cat,y
3229,Griewank,0.22922923,0.0,117.16868639441714
3230,Griewank,0.23023023,0.0,116.21998293201906
3231,Griewank,0.23123123,0.0,116.52305629267724
3232,Griewank,0.23223223,0.0,117.4427951078538
3233,Griewank,0.23323323,0.0,117.55720329375482
3234,Griewank,0.23423423,0.0,116.47403754377395
3235,Griewank,0.23523523,0.0,115.33190849540966
3236,Griewank,0.23623623,0.0,115.34567561781239
3237,Griewank,0.23723723,0.0,116.25440939705791
3238,Griewank,0.23823823,0.0,116.65482673239663
3239,Griewank,0.23923923,0.0,115.79389189245288
3240,Griewank,0.24024023,0.0,114.53091795999269
3241,Griewank,0.24124123,0.0,114.2397552227107
3242,Griewank,0.24224223,0.0,115.05366120481884
3243,Griewank,0.24324323,0.0,115.69506066611203
3244,Griewank,0.24424425,0.0,115.10765209532507
3245,Griewank,0.24524525,0.0,113.80594121226225
3246,Griewank,0.24624625,0.0,113.21787412493664
3247,Griewank,0.24724725,0.0,113.86059842250035
3248,Griewank,0.24824825,0.0,114.67986587636678
3249,Griewank,0.24924925,0.0,114.3967818040741
3250,Griewank,0.25025025,0.0,113.14165632800638
3251,Griewank,0.25125125,0.0,112.28752975801189
3252,Griewank,0.25225225,0.0,112.69607739104809
3253,Griewank,0.25325325,0.0,113.61679659854063
3254,Griewank,0.25425425,0.0,113.64579372374806
3255,Griewank,0.25525525,0.0,112.51929524631835
3256,Griewank,0.25625625,0.0,111.45062540975668
3257,Griewank,0.25725725,0.0,111.58015250723983
3258,Griewank,0.25825825,0.0,112.5184383176881
3259,Griewank,0.25925925,0.0,112.84375570195746
3260,Griewank,0.26026025,0.0,111.91838251140132
3261,Griewank,0.26126125,0.0,110.70330844831555
3262,Griewank,0.26226225,0.0,110.53053270342849
3263,Griewank,0.26326326,0.0,111.40142201272266
3264,Griewank,0.26426426,0.0,111.98497978788117
3265,Griewank,0.26526526,0.0,111.31818326423328
3266,Griewank,0.26626626,0.0,110.03629192656942
3267,Griewank,0.26726726,0.0,109.56128676670811
3268,Griewank,0.26826826,0.0,110.28525207144905
3269,Griewank,0.26926926,0.0,111.06947740765177
3270,Griewank,0.27027026,0.0,110.69919022625265
3271,Griewank,0.27127126,0.0,109.43545982499053
3272,Griewank,0.27227226,0.0,108.68167443663263
3273,Griewank,0.27327326,0.0,109.19067575687224
3274,Griewank,0.27427426,0.0,110.10298382704262
3275,Griewank,0.27527526,0.0,110.04480534420466
3276,Griewank,0.27627626,0.0,108.88309083003048
3277,Griewank,0.27727726,0.0,107.89550884763506
3278,Griewank,0.27827826,0.0,108.13816990005245
3279,Griewank,0.27927926,0.0,109.09647405414913
3280,Griewank,0.28028026,0.0,109.34248610413248
3281,Griewank,0.28128126,0.0,108.35915343771228
3282,Griewank,0.2822823,0.0,107.20084670132105
3283,Griewank,0.2832833,0.0,107.14645838119877
3284,Griewank,0.2842843,0.0,108.06543638103243
3285,Griewank,0.2852853,0.0,108.58468301900862
3286,Griewank,0.2862863,0.0,107.8426896314752
3287,Griewank,0.2872873,0.0,106.59013660714089
3288,Griewank,0.2882883,0.0,106.23087939645173
3289,Griewank,0.2892893,0.0,107.02848615658431
3290,Griewank,0.2902903,0.0,107.76952248084976
3291,Griewank,0.2912913,0.0,107.31374584925122
3292,Griewank,0.2922923,0.0,106.05079551385825
3293,Griewank,0.2932933,0.0,105.40241808022421
3294,Griewank,0.2942943,0.0,106.00614872997343
3295,Griewank,0.2952953,0.0,106.90084321565696
3296,Griewank,0.2962963,0.0,106.75456498045803
3297,Griewank,0.2972973,0.0,105.56620232495081
3298,Griewank,0.2982983,0.0,104.66677332490775
3299,Griewank,0.2992993,0.0,105.01916721545352
3300,Griewank,0.3003003,0.0,105.98793737896173
3301,Griewank,0.3013013,0.0,106.15112191961298
3302,Griewank,0.3023023,0.0,105.11683747979926
3303,Griewank,0.3033033,0.0,104.0239205627049
3304,Griewank,0.3043043,0.0,104.08703387048423
3305,Griewank,0.3053053,0.0,105.04490267385903
3306,Griewank,0.3063063,0.0,105.49410016810104
3307,Griewank,0.3073073,0.0,104.6819622218316
3308,Griewank,0.3083083,0.0,103.4681356512137
3309,Griewank,0.3093093,0.0,103.2263567450132
3310,Griewank,0.3103103,0.0,104.08946693282486
3311,Griewank,0.3113113,0.0,104.77970435598323
3312,Griewank,0.3123123,0.0,104.24107833421566
3313,Griewank,0.3133133,0.0,102.98845363317346
3314,Griewank,0.3143143,0.0,102.4496882089852
3315,Griewank,0.3153153,0.0,103.14166821302038
3316,Griewank,0.3163163,0.0,104.00986340142968
3317,Griewank,0.3173173,0.0,103.775545649073
3318,Griewank,0.3183183,0.0,102.56939784707258
3319,Griewank,0.3193193,0.0,101.76456306353914
3320,Griewank,0.3203203,0.0,102.22241806682702
3321,Griewank,0.3213213,0.0,103.19214179105529
3322,Griewank,0.3223223,0.0,103.26990904552822
3323,Griewank,0.3233233,0.0,102.1923142121131
3324,Griewank,0.3243243,0.0,101.17287886792195
3325,Griewank,0.3253253,0.0,101.35174597223977
3326,Griewank,0.3263263,0.0,102.33911717258496
3327,Griewank,0.3273273,0.0,102.71323047826334
3328,Griewank,0.3283283,0.0,101.83669869270419
3329,Griewank,0.3293293,0.0,100.6708085617354
3330,Griewank,0.3303303,0.0,100.54736249093912
3331,Griewank,0.3313313,0.0,101.46741598918474
3332,Griewank,0.3323323,0.0,102.09981549790957
3333,Griewank,0.33333334,0.0,101.48178527135858
3334,Griewank,0.33433434,0.0,100.24898198053309
3335,Griewank,0.33533534,0.0,99.82334951472909
3336,Griewank,0.33633634,0.0,100.59657029397117
3337,Griewank,0.33733734,0.0,101.42968176941764
3338,Griewank,0.33833835,0.0,101.10813111183366
3339,Griewank,0.33933935,0.0,99.89339847644196
3340,Griewank,0.34034035,0.0,99.18894920987961
3341,Griewank,0.34134135,0.0,99.7472698630935
3342,Griewank,0.34234235,0.0,100.70854678083244
3343,Griewank,0.34334335,0.0,100.69910071792026
3344,Griewank,0.34434435,0.0,99.58629829633988
3345,Griewank,0.34534535,0.0,98.647994642946
3346,Griewank,0.34634635,0.0,98.94003977024096
3347,Griewank,0.34734735,0.0,99.94740234459833
3348,Griewank,0.34834835,0.0,100.24214546398066
3349,Griewank,0.34934935,0.0,99.30765035702132
3350,Griewank,0.35035035,0.0,98.19856603418353
3351,Griewank,0.35135135,0.0,98.19352760900986
3352,Griewank,0.35235235,0.0,99.16164411235079
3353,Griewank,0.35335335,0.0,99.72971515680501
3354,Griewank,0.35435435,0.0,99.0365306403695
3355,Griewank,0.35535535,0.0,97.83308936025985
3356,Griewank,0.35635635,0.0,97.52317824702331
3357,Griewank,0.35735735,0.0,98.36999754550956
3358,Griewank,0.35835835,0.0,99.15991556197338
3359,Griewank,0.35935935,0.0,98.75291515404878
3360,Griewank,0.36036035,0.0,97.53899569025714
3361,Griewank,0.36136135,0.0,96.93993857316184
3362,Griewank,0.36236235,0.0,97.59294400785753
3363,Griewank,0.36336336,0.0,98.5365909381753
3364,Griewank,0.36436436,0.0,98.43909732198603
3365,Griewank,0.36536536,0.0,97.29966597131155
3366,Griewank,0.36636636,0.0,96.44951148541932
3367,Griewank,0.36736736,0.0,96.85122587166995
3368,Griewank,0.36836836,0.0,97.86902730701799
3369,Griewank,0.36936936,0.0,98.08098818133877
3370,Griewank,0.37037036,0.0,97.09558511295387
3371,Griewank,0.37137136,0.0,96.05188039247004
3372,Griewank,0.37237236,0.0,96.16433987157116
3373,Griewank,0.37337336,0.0,97.17132081428225
3374,Griewank,0.37437436,0.0,97.66932739121076
3375,Griewank,0.37537536,0.0,96.90601360917489
3376,Griewank,0.37637636,0.0,95.74132515546044
3377,Griewank,0.37737736,0.0,95.54889610714193
3378,Griewank,0.37837836,0.0,96.46119517743952
3379,Griewank,0.37937936,0.0,97.2002934416262
3380,Griewank,0.38038036,0.0,96.71047931449735
3381,Griewank,0.38138136,0.0,95.50688421297266
3382,Griewank,0.38238236,0.0,95.0174500595228
3383,Griewank,0.38338336,0.0,95.75868571330292
3384,Griewank,0.3843844,0.0,96.67582114842153
3385,Griewank,0.3853854,0.0,96.49023577455041
3386,Griewank,0.3863864,0.0,95.33305638849289
3387,Griewank,0.3873874,0.0,94.57754066753584
3388,Griewank,0.3883884,0.0,95.08473202888952
3389,Griewank,0.3893894,0.0,96.10345396008518
3390,Griewank,0.3903904,0.0,96.22995782078391
3391,Griewank,0.3913914,0.0,95.20124874505511
3392,Griewank,0.3923924,0.0,94.23106851728924
3393,Griewank,0.3933934,0.0,94.45930843852146
3394,Griewank,0.3943944,0.0,95.49576813254187
3395,Griewank,0.3953954,0.0,95.91864681536319
3396,Griewank,0.3963964,0.0,95.09093128701149
3397,Griewank,0.3973974,0.0,93.9741970913484
3398,Griewank,0.3983984,0.0,93.90015521896585
3399,Griewank,0.3993994,0.0,94.86938518893305
3400,Griewank,0.4004004,0.0,95.55060119941145
3401,Griewank,0.4014014,0.0,94.98136559512595
3402,Griewank,0.4024024,0.0,93.79764729396435
3403,Griewank,0.4034034,0.0,93.42135472505599
3404,Griewank,0.4044044,0.0,94.24381031747356
3405,Griewank,0.4054054,0.0,95.12582577864681
3406,Griewank,0.4064064,0.0,94.85304517640138
3407,Griewank,0.4074074,0.0,93.68731666262295
3408,Griewank,0.4084084,0.0,93.03217455477368
3409,Griewank,0.4094094,0.0,93.63978723674003
3410,Griewank,0.4104104,0.0,94.65004221513401
3411,Griewank,0.4114114,0.0,94.68936250916586
3412,Griewank,0.4124124,0.0,93.62548746227797
3413,Griewank,0.4134134,0.0,92.73643921836509
3414,Griewank,0.4144144,0.0,93.07781573387764
3415,Griewank,0.4154154,0.0,94.13421319941567
3416,Griewank,0.4164164,0.0,94.47776336434065
3417,Griewank,0.4174174,0.0,93.59212885811367
3418,Griewank,0.4184184,0.0,92.53223312671948
3419,Griewank,0.4194194,0.0,92.57654458945339
3420,Griewank,0.4204204,0.0,93.59379952243276
3421,Griewank,0.4214214,0.0,94.21069492703778
3422,Griewank,0.4224224,0.0,93.56631932209879
3423,Griewank,0.4234234,0.0,92.41198986172795
3424,Griewank,0.4244244,0.0,92.15142486010244
3425,Griewank,0.4254254,0.0,93.04745663165724
3426,Griewank,0.4264264,0.0,93.88625627899427
3427,Griewank,0.4274274,0.0,93.52803211572292
3428,Griewank,0.4284284,0.0,92.36317128029238
3429,Griewank,0.4294294,0.0,91.81340683373524
3430,Griewank,0.4304304,0.0,92.5156589000416
3431,Griewank,0.4314314,0.0,93.50828630496964
3432,Griewank,0.4324324,0.0,93.45955654275478
3433,Griewank,0.4334334,0.0,92.36904673512667
3434,Griewank,0.4344344,0.0,91.56819741355626
3435,Griewank,0.4354354,0.0,92.01925744026538
3436,Griewank,0.43643644,0.0,93.08610900975573
3437,Griewank,0.43743744,0.0,93.34679135025793
3438,Griewank,0.43843845,0.0,92.4102178955487
3439,Griewank,0.43943945,0.0,91.41577467881201
3440,Griewank,0.44044045,0.0,91.57763410976213
3441,Griewank,0.44144145,0.0,92.63371316605415
3442,Griewank,0.44244245,0.0,93.18050224675336
3443,Griewank,0.44344345,0.0,92.46598302716133
3444,Griewank,0.44444445,0.0,91.35046241229145
3445,Griewank,0.44544545,0.0,91.20739690951112
3446,Griewank,0.44644645,0.0,92.1688711130205
3447,Griewank,0.44744745,0.0,92.95683611494468
3448,Griewank,0.44844845,0.0,92.51577379763211
3449,Griewank,0.44944945,0.0,91.36121087737985
3450,Griewank,0.45045045,0.0,90.92116567213559
3451,Griewank,0.45145145,0.0,91.71170892323526
3452,Griewank,0.45245245,0.0,92.67771519488015
3453,Griewank,0.45345345,0.0,92.5408760278867
3454,Griewank,0.45445445,0.0,91.43269460019353
3455,Griewank,0.45545545,0.0,90.72646854919384
3456,Griewank,0.45645645,0.0,91.28296940985028
3457,Griewank,0.45745745,0.0,92.35067513297838
3458,Griewank,0.45845845,0.0,92.52596965796171
3459,Griewank,0.45945945,0.0,91.5461952539562
3460,Griewank,0.46046045,0.0,90.62521875881183
3461,Griewank,0.46146145,0.0,90.90277613355198
3462,Griewank,0.46246246,0.0,91.98834356452733
3463,Griewank,0.46346346,0.0,92.46002292989895
3464,Griewank,0.46446446,0.0,91.68114408231503
3465,Griewank,0.46546546,0.0,90.61359146385581
3466,Griewank,0.46646646,0.0,90.58889820994274
3467,Griewank,0.46746746,0.0,91.60727577955116
3468,Griewank,0.46846846,0.0,92.33733701007571
3469,Griewank,0.46946946,0.0,91.81689358612164
3470,Griewank,0.47047046,0.0,90.68223659018052
3471,Griewank,0.47147146,0.0,90.35530770015072
3472,Griewank,0.47247246,0.0,91.2270276872301
3473,Griewank,0.47347346,0.0,92.15791742603916
3474,Griewank,0.47447446,0.0,91.93392869766978
3475,Griewank,0.47547546,0.0,90.81718257655335
3476,Griewank,0.47647646,0.0,90.21134670851428
3477,Griewank,0.47747746,0.0,90.8682523323293
3478,Griewank,0.47847846,0.0,91.9274664090977
3479,Griewank,0.47947946,0.0,92.01557194135039
3480,Griewank,0.48048046,0.0,91.0006545855048
3481,Griewank,0.48148146,0.0,90.160831560256
3482,Griewank,0.48248246,0.0,90.55151486083138
3483,Griewank,0.48348346,0.0,91.6570184259314
3484,Griewank,0.48448446,0.0,92.0493288988622
3485,Griewank,0.48548546,0.0,91.2125248948961
3486,Griewank,0.48648646,0.0,90.2018479789376
3487,Griewank,0.4874875,0.0,90.29552837176352
3488,Griewank,0.4884885,0.0,91.36195941995469
3489,Griewank,0.4894895,0.0,92.02762353267762
3490,Griewank,0.4904905,0.0,91.4320001138243
3491,Griewank,0.4914915,0.0,90.32681661492305
3492,Griewank,0.4924925,0.0,90.11561923568195
3493,Griewank,0.4934935,0.0,91.0608934428869
3494,Griewank,0.4944945,0.0,91.94854463190674
3495,Griewank,0.4954955,0.0,91.6390734343979
3496,Griewank,0.4964965,0.0,90.52323924314673
3497,Griewank,0.4974975,0.0,90.02282698517519
3498,Griewank,0.4984985,0.0,90.77437771136196
3499,Griewank,0.4994995,0.0,91.81594636227815
3500,Griewank,0.5005005,0.0,91.81594636227815
3501,Griewank,0.5015015,0.0,90.77437771136196
3502,Griewank,0.5025025,0.0,90.02282698517519
3503,Griewank,0.5035035,0.0,90.52323924314673
3504,Griewank,0.5045045,0.0,91.6390734343979
3505,Griewank,0.5055055,0.0,91.94854463190674
3506,Griewank,0.5065065,0.0,91.0608934428869
3507,Griewank,0.5075075,0.0,90.11561923568195
3508,Griewank,0.5085085,0.0,90.32681661492305
3509,Griewank,0.5095095,0.0,91.4320001138243
3510,Griewank,0.5105105,0.0,92.02762353267762
3511,Griewank,0.5115115,0.0,91.36195941995469
3512,Griewank,0.5125125,0.0,90.29552837176352
3513,Griewank,0.51351357,0.0,90.20187785057402
3514,Griewank,0.51451457,0.0,91.21258520520756
3515,Griewank,0.51551557,0.0,92.0493288988622
3516,Griewank,0.51651657,0.0,91.65696923185955
3517,Griewank,0.51751757,0.0,90.55151486083138
3518,Griewank,0.51851857,0.0,90.16084606405099
3519,Griewank,0.51951957,0.0,91.0006545855048
3520,Griewank,0.52052057,0.0,92.01560205704655
3521,Griewank,0.52152157,0.0,91.9274664090977
3522,Griewank,0.52252257,0.0,90.86819593026534
3523,Griewank,0.52352357,0.0,90.21134670851428
3524,Griewank,0.52452457,0.0,90.81723869358729
3525,Griewank,0.52552557,0.0,91.93392869766978
3526,Griewank,0.5265266,0.0,92.15789400901656
3527,Griewank,0.5275276,0.0,91.22696840173941
3528,Griewank,0.5285286,0.0,90.35528957289294
3529,Griewank,0.5295296,0.0,90.68228411263412
3530,Griewank,0.5305306,0.0,91.81689358612164
3531,Griewank,0.5315316,0.0,92.33732981702485
3532,Griewank,0.5325326,0.0,91.60727577955116
3533,Griewank,0.5335336,0.0,90.58886533519984
3534,Griewank,0.5345346,0.0,90.61359146385581
3535,Griewank,0.5355356,0.0,91.68120413642933
3536,Griewank,0.5365366,0.0,92.46002292989895
3537,Griewank,0.5375376,0.0,91.98829220351672
3538,Griewank,0.5385386,0.0,90.90277613355198
3539,Griewank,0.5395396,0.0,90.62523939904122
3540,Griewank,0.5405406,0.0,91.5461952539562
3541,Griewank,0.5415416,0.0,92.52599554818387
3542,Griewank,0.5425426,0.0,92.35067513297838
3543,Griewank,0.5435436,0.0,91.28291579416985
3544,Griewank,0.5445446,0.0,90.72647297921685
3545,Griewank,0.5455456,0.0,91.43269460019353
3546,Griewank,0.5465466,0.0,92.54091628309864
3547,Griewank,0.5475476,0.0,92.67771519488015
3548,Griewank,0.5485486,0.0,91.71165092333032
3549,Griewank,0.5495496,0.0,90.92116567213559
3550,Griewank,0.5505506,0.0,91.36126253147219
3551,Griewank,0.5515516,0.0,92.51577379763211
3552,Griewank,0.5525526,0.0,92.9568242070472
3553,Griewank,0.5535536,0.0,92.1688711130205
3554,Griewank,0.5545546,0.0,91.20736954925576
3555,Griewank,0.5555556,0.0,91.35046241229145
3556,Griewank,0.5565566,0.0,92.46604232296681
3557,Griewank,0.5575576,0.0,93.18050224675336
3558,Griewank,0.5585586,0.0,92.63366008879338
3559,Griewank,0.5595596,0.0,91.57759362106057
3560,Griewank,0.5605606,0.0,91.41580129145544
3561,Griewank,0.5615616,0.0,92.41028044325559
3562,Griewank,0.5625626,0.0,93.34679135025793
3563,Griewank,0.5635636,0.0,93.08606489200884
3564,Griewank,0.5645646,0.0,92.01925744026538
3565,Griewank,0.5655656,0.0,91.56819741355626
3566,Griewank,0.5665666,0.0,92.36904673512667
3567,Griewank,0.5675676,0.0,93.45955654275478
3568,Griewank,0.5685686,0.0,93.50828630496964
3569,Griewank,0.5695696,0.0,92.5156589000416
3570,Griewank,0.5705706,0.0,91.81340683373524
3571,Griewank,0.5715716,0.0,92.36317128029238
3572,Griewank,0.5725726,0.0,93.52803211572292
3573,Griewank,0.5735736,0.0,93.88624802629307
3574,Griewank,0.5745746,0.0,93.04745663165724
3575,Griewank,0.5755756,0.0,92.15141406308989
3576,Griewank,0.5765766,0.0,92.41198986172795
3577,Griewank,0.5775776,0.0,93.56634834613521
3578,Griewank,0.5785786,0.0,94.21069492703778
3579,Griewank,0.5795796,0.0,93.59382668307484
3580,Griewank,0.5805806,0.0,92.57654458945339
3581,Griewank,0.5815816,0.0,92.53221693883458
3582,Griewank,0.5825826,0.0,93.59212885811367
3583,Griewank,0.5835836,0.0,94.47775493441206
3584,Griewank,0.5845846,0.0,94.13421319941567
3585,Griewank,0.5855856,0.0,93.07781573387764
3586,Griewank,0.5865866,0.0,92.73644772387838
3587,Griewank,0.5875876,0.0,93.62548746227797
3588,Griewank,0.5885886,0.0,94.6893788068669
3589,Griewank,0.5895896,0.0,94.65004221513401
3590,Griewank,0.5905906,0.0,93.63976028444087
3591,Griewank,0.5915916,0.0,93.03217455477368
3592,Griewank,0.5925926,0.0,93.68734597051085
3593,Griewank,0.5935936,0.0,94.85304517640138
3594,Griewank,0.5945946,0.0,95.1258362467683
3595,Griewank,0.5955956,0.0,94.24381031747356
3596,Griewank,0.5965966,0.0,93.42136253613018
3597,Griewank,0.5975976,0.0,93.79764729396435
3598,Griewank,0.5985986,0.0,94.98133743026648
3599,Griewank,0.5995996,0.0,95.55060119941145
3600,Griewank,0.6006006,0.0,94.86941272719974
3601,Griewank,0.6016016,0.0,93.90015521896585
3602,Griewank,0.6026026,0.0,93.9741970913484
3603,Griewank,0.6036036,0.0,95.09096255872377
3604,Griewank,0.6046046,0.0,95.91864681536319
3605,Griewank,0.6056056,0.0,95.49574369477605
3606,Griewank,0.6066066,0.0,94.45930843852146
3607,Griewank,0.6076076,0.0,94.23108009083106
3608,Griewank,0.6086086,0.0,95.20124874505511
3609,Griewank,0.6096096,0.0,96.2299436352845
3610,Griewank,0.6106106,0.0,96.10345396008518
3611,Griewank,0.6116116,0.0,95.08475758772755
3612,Griewank,0.6126126,0.0,94.57754066753584
3613,Griewank,0.6136136,0.0,95.33302568926852
3614,Griewank,0.6146146,0.0,96.49023577455041
3615,Griewank,0.6156156,0.0,96.6758337285709
3616,Griewank,0.6166166,0.0,95.75871346573226
3617,Griewank,0.6176176,0.0,95.01745954346957
3618,Griewank,0.6186186,0.0,95.50685713483402
3619,Griewank,0.6196196,0.0,96.7104251549418
3620,Griewank,0.6206206,0.0,97.2002934416262
3621,Griewank,0.6216216,0.0,96.46122284224137
3622,Griewank,0.6226226,0.0,95.54889610714193
3623,Griewank,0.6236236,0.0,95.74130360060829
3624,Griewank,0.6246246,0.0,96.90601360917489
3625,Griewank,0.6256256,0.0,97.66932371223814
3626,Griewank,0.6266266,0.0,97.17137140445956
3627,Griewank,0.6276276,0.0,96.16435886363625
3628,Griewank,0.6286286,0.0,96.0518512743133
3629,Griewank,0.6296296,0.0,97.09555259312665
3630,Griewank,0.6306306,0.0,98.08096424538384
3631,Griewank,0.6316316,0.0,97.86904812487367
3632,Griewank,0.6326326,0.0,96.85127372959583
3633,Griewank,0.6336336,0.0,96.44950485287616
3634,Griewank,0.6346346,0.0,97.29960227839915
3635,Griewank,0.6356356,0.0,98.43907779682681
3636,Griewank,0.6366366,0.0,98.53660550474822
3637,Griewank,0.6376376,0.0,97.59294400785753
3638,Griewank,0.6386386,0.0,96.93994018799651
3639,Griewank,0.6396396,0.0,97.53899569025714
3640,Griewank,0.6406406,0.0,98.75288937154447
3641,Griewank,0.6416416,0.0,99.15991556197338
3642,Griewank,0.6426426,0.0,98.3700250813862
3643,Griewank,0.6436436,0.0,97.52319733637361
3644,Griewank,0.6446446,0.0,97.83306535971319
3645,Griewank,0.6456456,0.0,99.03647010485183
3646,Griewank,0.6466466,0.0,99.72971388285558
3647,Griewank,0.6476476,0.0,99.16169594563802
3648,Griewank,0.6486486,0.0,98.1935441533522
3649,Griewank,0.6496496,0.0,98.19853115267206
3650,Griewank,0.6506506,0.0,99.3076177112667
3651,Griewank,0.6516516,0.0,100.24212612590485
3652,Griewank,0.6526526,0.0,99.94740234459833
3653,Griewank,0.6536536,0.0,98.94006184451968
3654,Griewank,0.6546546,0.0,98.647994642946
3655,Griewank,0.6556556,0.0,99.586265553959
3656,Griewank,0.6566566,0.0,100.69910071792026
3657,Griewank,0.6576576,0.0,100.70856318795876
3658,Griewank,0.6586586,0.0,99.7473212708101
3659,Griewank,0.6596596,0.0,99.18894766163146
3660,Griewank,0.6606606,0.0,99.89333736267155
3661,Griewank,0.6616616,0.0,101.1081068251967
3662,Griewank,0.6626626,0.0,101.4297002265635
3663,Griewank,0.6636636,0.0,100.59659744327462
3664,Griewank,0.6646646,0.0,99.82336263001936
3665,Griewank,0.6656656,0.0,100.24895571677017
3666,Griewank,0.6666666,0.0,101.48172645617136
3667,Griewank,0.6676677,0.0,102.09981549790957
3668,Griewank,0.6686687,0.0,101.46744228310507
3669,Griewank,0.6696697,0.0,100.54736249093912
3670,Griewank,0.6706707,0.0,100.67078836379628
3671,Griewank,0.6716717,0.0,101.83673120875329
3672,Griewank,0.6726727,0.0,102.71323047826334
3673,Griewank,0.6736737,0.0,102.3390939768895
3674,Griewank,0.6746747,0.0,101.35174597223977
3675,Griewank,0.6756757,0.0,101.17289169620055
3676,Griewank,0.6766767,0.0,102.1923142121131
3677,Griewank,0.6776777,0.0,103.26992446846728
3678,Griewank,0.6786787,0.0,103.19214179105529
3679,Griewank,0.6796797,0.0,102.22244237572895
3680,Griewank,0.6806807,0.0,101.76456306353914
3681,Griewank,0.6816817,0.0,102.56936589868236
3682,Griewank,0.6826827,0.0,103.775545649073
3683,Griewank,0.6836837,0.0,104.00987474292886
3684,Griewank,0.6846847,0.0,103.14166821302038
3685,Griewank,0.6856857,0.0,102.4496916964442
3686,Griewank,0.6866867,0.0,102.98845363317346
3687,Griewank,0.6876877,0.0,104.24107833421566
3688,Griewank,0.6886887,0.0,104.77970087891246
3689,Griewank,0.6896897,0.0,104.08946693282486
3690,Griewank,0.6906907,0.0,103.22634557184207
3691,Griewank,0.6916917,0.0,103.4681356512137
3692,Griewank,0.6926927,0.0,104.68199435727864
3693,Griewank,0.6936937,0.0,105.49410016810104
3694,Griewank,0.6946947,0.0,105.04487862138632
3695,Griewank,0.6956957,0.0,104.08703387048423
3696,Griewank,0.6966967,0.0,104.02390474960646
3697,Griewank,0.6976977,0.0,105.11683747979926
3698,Griewank,0.6986987,0.0,106.15110871321156
3699,Griewank,0.6996997,0.0,105.98793737896173
3700,Griewank,0.7007007,0.0,105.01918989397419
3701,Griewank,0.7017017,0.0,104.66677332490775
3702,Griewank,0.7027027,0.0,105.56616923021967
3703,Griewank,0.7037037,0.0,106.75458574545063
3704,Griewank,0.7047047,0.0,106.90084321565696
3705,Griewank,0.7057057,0.0,106.00612312471365
3706,Griewank,0.7067067,0.0,105.40241808022421
3707,Griewank,0.7077077,0.0,106.05082569455419
3708,Griewank,0.7087087,0.0,107.31374584925122
3709,Griewank,0.7097097,0.0,107.76951670587565
3710,Griewank,0.7107107,0.0,107.02848615658431
3711,Griewank,0.7117117,0.0,106.23088768710232
3712,Griewank,0.7127127,0.0,106.59013660714089
3713,Griewank,0.7137137,0.0,107.84265812073969
3714,Griewank,0.7147147,0.0,108.58468301900862
3715,Griewank,0.7157157,0.0,108.06546105396734
3716,Griewank,0.7167167,0.0,107.14645838119877
3717,Griewank,0.7177177,0.0,107.2008280068907
3718,Griewank,0.71871877,0.0,108.35918732847637
3719,Griewank,0.71971977,0.0,109.34248610413248
3720,Griewank,0.72072077,0.0,109.09645318202091
3721,Griewank,0.72172177,0.0,108.13816990005245
3722,Griewank,0.72272277,0.0,107.89553087760632
3723,Griewank,0.72372377,0.0,108.8831248201159
3724,Griewank,0.72472477,0.0,110.04484289499045
3725,Griewank,0.72572577,0.0,110.10296865878175
3726,Griewank,0.7267268,0.0,109.19062684868534
3727,Griewank,0.7277278,0.0,108.68167724098849
3728,Griewank,0.7287288,0.0,109.43552344009846
3729,Griewank,0.7297298,0.0,110.69921575235176
3730,Griewank,0.7307308,0.0,111.06946142371254
3731,Griewank,0.7317318,0.0,110.28522616896815
3732,Griewank,0.7327328,0.0,109.56128676670811
3733,Griewank,0.7337338,0.0,110.03631944292155
3734,Griewank,0.7347348,0.0,111.31818326423328
3735,Griewank,0.7357358,0.0,111.9849799055736
3736,Griewank,0.7367368,0.0,111.40142201272266
3737,Griewank,0.7377378,0.0,110.53052002587657
3738,Griewank,0.7387388,0.0,110.70332989914121
3739,Griewank,0.7397398,0.0,111.91845003237945
3740,Griewank,0.7407408,0.0,112.84376425031294
3741,Griewank,0.7417418,0.0,112.51839441088933
3742,Griewank,0.7427428,0.0,111.58013375316659
3743,Griewank,0.7437438,0.0,111.45065357491241
3744,Griewank,0.7447448,0.0,112.51932987607154
3745,Griewank,0.7457458,0.0,113.64582704703027
3746,Griewank,0.7467468,0.0,113.6167797552237
3747,Griewank,0.7477478,0.0,112.69603127349448
3748,Griewank,0.7487488,0.0,112.28753573720259
3749,Griewank,0.7497498,0.0,113.14165632800638
3750,Griewank,0.7507508,0.0,114.39680565143865
3751,Griewank,0.7517518,0.0,114.67986587636678
3752,Griewank,0.7527528,0.0,113.86057316512414
3753,Griewank,0.7537538,0.0,113.21787412493664
3754,Griewank,0.7547548,0.0,113.80600037237768
3755,Griewank,0.7557558,0.0,115.1076816586174
3756,Griewank,0.7567568,0.0,115.69505842680917
3757,Griewank,0.7577578,0.0,115.05366120481884
3758,Griewank,0.7587588,0.0,114.23974530362362
3759,Griewank,0.7597598,0.0,114.53091795999269
3760,Griewank,0.7607608,0.0,115.7939252714491
3761,Griewank,0.7617618,0.0,116.65482673239663
3762,Griewank,0.7627628,0.0,116.25438658738906
3763,Griewank,0.7637638,0.0,115.34565913032358
3764,Griewank,0.7647648,0.0,115.33194263132995
3765,Griewank,0.7657658,0.0,116.47407255554177
3766,Griewank,0.7667668,0.0,117.55720329375482
